player_id,name,draft_season,pick,round,draft_position,veteran_position,experience,target_season,rookie_forecast_year,rookie_information_through_season,veteran_feature_season,veteran_information_through_season,information_gap_seasons,appeared,points,games,label_source,rookie_p_appear,rookie_e_points,rookie_e_points_given_appear,rookie_e_games,veteran_p_appear,veteran_e_points,veteran_e_points_given_appear,veteran_e_games,veteran_games_t,thin_history,veteran_row_without_window_appearance,err_rookie,err_veteran,abs_err_rookie,abs_err_veteran,sq_err_rookie,sq_err_veteran,veteran_closer
00-0033906,Alvin Kamara,2017,67,3,RB,RB,2,2019,2017,2016,2018,2018,2,1.0,228.82,13.0,artifact,0.7455832495114991,83.93709917400601,112.57911068817737,8.300299995716564,0.996264085775001,249.8721805615676,250.8091821529331,14.777683598891247,17,False,False,-144.882900825994,21.05218056156761,144.882900825994,21.05218056156761,20991.054951754813,443.19430639684515,True
00-0033908,Cooper Kupp,2017,69,3,WR,WR,2,2019,2017,2016,2018,2018,2,1.0,247.6,15.0,artifact,0.6942035150572917,67.18898829750395,96.78572182389328,7.9567891218791615,0.9583785240638152,160.17414479680363,167.13035692579663,11.51134069929656,8,False,False,-180.41101170249604,-87.42585520319636,180.41101170249604,87.42585520319636,32548.133143518164,7643.280158010257,True
00-0033911,Taywan Taylor,2017,72,3,WR,WR,2,2019,2017,2016,2018,2018,2,1.0,0.0,2.0,artifact,0.7535964775660907,75.47358467055246,100.15119087911792,8.223162102149642,0.9565624742801916,75.19026144405082,78.60465308408747,10.343827719573888,13,False,False,75.47358467055246,75.19026144405082,75.47358467055246,75.19026144405082,5696.261983023051,5653.575416024715,True
00-0033916,ArDarius Stewart,2017,79,3,WR,WR,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.710713180850778,68.3524272161186,96.17441896081836,7.943135370024122,0.1549663275539623,2.2628829823217953,14.60241729955054,1.0875221089886415,0,True,False,68.3524272161186,2.2628829823217953,68.3524272161186,2.2628829823217953,4672.05430633479,5.120639391681583,True
00-0033921,Chris Godwin,2017,84,3,WR,WR,2,2019,2017,2016,2018,2018,2,1.0,276.1,14.0,artifact,0.763460324545862,75.70593930727435,99.16158950670736,8.11152828319906,0.9867292676823908,142.6933288755458,144.61244188155172,12.35503384792148,16,False,False,-200.39406069272567,-133.40667112445422,200.39406069272567,133.40667112445422,40157.77956091982,17797.339900508287,True
00-0033923,Kareem Hunt,2017,86,3,RB,RB,2,2019,2017,2016,2018,2018,2,1.0,94.8,7.0,artifact,0.7202326047769094,76.5226665895782,106.24715693519724,8.0785570635598,0.9867374016213748,217.14347049049468,220.06206528068316,12.81568423685654,11,False,False,-18.277333410421804,122.34347049049468,18.277333410421804,122.34347049049468,334.0609165957211,14967.924771658543,False
00-0033925,D'Onta Foreman,2017,89,3,RB,RB,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.7456516382166352,80.14875859292086,107.48820827995704,8.16873374445514,0.6614238534692024,40.64749259777878,61.454530834623775,5.251942720748536,2,True,False,80.14875859292086,40.64749259777878,80.14875859292086,40.64749259777878,6423.823503986305,1652.2186544864805,True
00-0033932,Kenny Golladay,2017,96,3,WR,WR,2,2019,2017,2016,2018,2018,2,1.0,237.8,15.0,artifact,0.6838885298295059,63.09181434597379,92.25452920186078,7.631026284387552,0.9736039935767702,157.63415518908258,161.90787653815522,12.257067089278502,15,False,False,-174.70818565402624,-80.16584481091743,174.70818565402624,80.16584481091743,30522.9501345217,6426.562674248098,True
00-0033933,Chad Williams,2017,98,3,WR,WR,2,2019,2017,2016,2018,2018,2,1.0,0.0,1.0,artifact,0.7138385405629688,67.06552227737488,93.9505482913316,7.76900418224672,0.777522204987362,31.549628736079217,40.577141763548774,7.204448401155536,10,False,False,67.06552227737488,31.549628736079217,67.06552227737488,31.549628736079217,4497.784278337067,995.3790733844355,True
00-0033858,Jonnu Smith,2017,100,3,TE,TE,2,2019,2017,2016,2018,2018,2,1.0,104.0,14.0,artifact,0.7842453625537085,63.481686924026,80.94620632159429,8.208135878228443,0.944125685381258,56.18442121831592,59.50947219027037,9.933151292379314,12,False,False,-40.518313075974,-47.81557878168408,40.518313075974,47.81557878168408,1641.7336945226457,2286.3295742274368,False
00-0033936,C.J. Beathard,2017,104,3,QB,QB,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.5092039152070323,32.9303386344197,64.67023848595285,3.3386547170116634,0.7723916202945651,90.75550121164903,117.49933431053776,6.853769055356519,5,False,False,32.9303386344197,90.75550121164903,32.9303386344197,90.75550121164903,1084.4072025775545,8236.56100017763,False
00-0033553,James Conner,2017,105,3,RB,RB,2,2019,2017,2016,2018,2018,2,1.0,145.5,10.0,artifact,0.698300013281919,70.65706876144174,101.184401285291,7.879429843443811,0.9870326060738336,195.77002046779097,198.3419993048808,12.767300418199854,13,False,False,-74.84293123855826,50.27002046779097,74.84293123855826,50.27002046779097,5601.464356379561,2527.0749578321233,True
00-0033937,Amara Darboh,2017,106,3,WR,WR,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.6693673179667111,60.418155362478615,90.26158544161746,7.462869129543109,0.156652950604279,2.9958091592023384,19.123860403817417,1.109847617021773,0,True,False,60.418155362478615,2.9958091592023384,60.418155362478615,2.9958091592023384,3650.3534974046033,8.974872518360621,True
00-0033839,Dede Westbrook,2017,110,4,WR,WR,2,2019,2017,2016,2018,2018,2,1.0,134.5,14.0,artifact,0.6326888041989613,50.466986039844954,79.76589075847568,6.5527309712295585,0.9659424292446908,135.8300837728664,140.61923325914714,11.93348407656071,16,False,False,-84.03301396015505,1.3300837728664021,84.03301396015505,1.3300837728664021,7061.547435227612,1.7691228428425227,True
00-0033526,Samaje Perine,2017,114,4,RB,RB,2,2019,2017,2016,2018,2018,2,1.0,0.0,3.0,artifact,0.6955651872292532,63.6154310594114,91.45861844066704,7.12930961139329,0.6232161128410408,22.30642588824749,35.79244090233756,4.9910216115321635,4,True,False,63.6154310594114,22.30642588824749,63.6154310594114,22.30642588824749,4046.923068874725,497.57663590787774,True
00-0033943,Josh Reynolds,2017,117,4,WR,WR,2,2019,2017,2016,2018,2018,2,1.0,61.9,15.0,artifact,0.6580409009858658,53.061662697639505,80.6358124823904,6.631929644327914,0.9617695224114318,92.35249966535972,96.02352488130995,10.844169713368798,15,False,False,-8.838337302360493,30.452499665359717,8.838337302360493,30.452499665359717,78.11620627029696,927.3547358687337,False
00-0033555,Mack Hollins,2017,118,4,WR,WR,2,2019,2017,2016,2018,2018,2,1.0,22.5,11.0,artifact,0.6209005321141933,48.64999261192664,78.35392320613948,6.426614910168316,0.2125764595125628,5.7712430163178965,27.149022189716295,1.587185331352093,0,True,False,26.149992611926642,-16.728756983682104,26.149992611926642,16.728756983682104,683.8221136038179,279.85131021909274,True
00-0033556,Tarik Cohen,2017,119,4,RB,RB,2,2019,2017,2016,2018,2018,2,1.0,148.5,15.0,artifact,0.6583902895213632,58.10899833953908,88.25919711207037,6.937502969468616,0.9864554101312104,160.60997855498917,162.8152442629172,13.021016406342678,17,False,False,-90.39100166046092,12.10997855498917,90.39100166046092,12.10997855498917,8170.533181181448,146.65158060229757,True
00-0033559,Michael Roberts,2017,127,4,TE,TE,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.6895182709304177,44.72765593352608,64.8679778610823,6.728859148504725,0.8012150807064616,33.981045399029796,42.41188941309919,6.895856169536729,8,False,False,44.72765593352608,33.981045399029796,44.72765593352608,33.981045399029796,2000.5632053078907,1154.711446410924,True
00-0033859,Josh Malone,2017,128,4,WR,WR,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.6757413760471976,54.69404541317091,80.93931695156516,6.620258400448514,0.5268497830273248,3.8641609961895784,7.334464434977599,3.920244359206176,3,True,False,54.69404541317091,3.8641609961895784,54.69404541317091,3.8641609961895784,2991.438603658002,14.931740204472835,True
00-0033562,Ryan Switzer,2017,133,4,WR,WR,2,2019,2017,2016,2018,2018,2,1.0,10.7,9.0,artifact,0.6361446230707026,49.65612443365762,78.05791738671776,6.403722663980992,0.950037289661961,53.1585406052421,55.9541622036297,10.26517194699418,16,False,False,38.95612443365762,42.458540605242106,38.95612443365762,42.458540605242106,1517.5796308906163,1802.7276703269927,False
00-0033948,Jamaal Williams,2017,134,4,RB,RB,2,2019,2017,2016,2018,2018,2,1.0,146.3,14.0,artifact,0.6435732006744542,54.86346555230752,85.24821340418076,6.80707123596315,0.9612508933318746,101.32380802339634,105.4082848986378,11.408441910083056,16,False,False,-91.4365344476925,-44.97619197660367,91.4365344476925,44.97619197660367,8360.639831804056,2022.8578447163086,True
00-0033949,Joshua Dobbs,2017,135,4,QB,QB,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.4283547937878329,21.87339654071298,51.0637370187738,2.242003355212782,0.6283581414856305,17.251971187872584,27.455634054623143,3.2419081590849386,5,False,False,21.87339654071298,17.251971187872584,21.87339654071298,17.251971187872584,478.44547622727464,297.63050986718576,True
00-0033464,Jehu Chesson,2017,139,4,WR,WR,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.5924205808031603,44.46693899062056,75.05974713156581,6.122873199846252,0.4631671300617028,0.1328613261361772,0.2868539615893675,3.539022592210639,6,False,False,44.46693899062056,0.1328613261361772,44.46693899062056,0.1328613261361772,1977.3086631955712,0.017652131982663646,True
00-0033950,Wayne Gallman,2017,140,4,RB,RB,2,2019,2017,2016,2018,2018,2,1.0,48.2,9.0,artifact,0.6379779973522223,53.67771688662041,84.13725412067055,6.75728973005727,0.8768187638823616,54.61402986021616,62.28656606115179,9.045395058913796,13,False,False,5.4777168866204065,6.414029860216154,5.4777168866204065,6.414029860216154,30.00538228996636,41.139779047744454,False
00-0033840,Chad Hansen,2017,141,4,WR,WR,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.6258571243093387,48.117863356888094,76.8831439124198,6.296788056487624,0.1929526831412706,4.590598477371248,23.79131713866986,1.395869661554968,0,True,False,48.117863356888094,4.590598477371248,48.117863356888094,4.590598477371248,2315.328774032154,21.07359438044322,True
00-0033951,Marlon Mack,2017,143,4,RB,RB,2,2019,2017,2016,2018,2018,2,1.0,161.6,13.0,artifact,0.6673751877631439,57.20087794379931,85.7102256611019,6.8912450600027775,0.9816273706363636,158.92651084368558,161.90105899416562,12.30120635765204,14,False,False,-104.39912205620068,-2.6734891563144174,104.39912205620068,2.6734891563144174,10899.176686105488,7.147544268930775,True
00-0033564,Jake Butt,2017,145,5,TE,TE,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.6678567358909739,36.658365671597025,54.88956493444938,5.737386629911709,0.6557290917965108,32.35895163945878,49.34804943731332,4.951917169388639,3,True,False,36.658365671597025,32.35895163945878,36.658365671597025,32.35895163945878,1343.8357737125232,1047.101751204832,True
00-0033288,George Kittle,2017,146,5,TE,TE,2,2019,2017,2016,2018,2018,2,1.0,206.2,13.0,artifact,0.63553855980281,33.465930114060306,52.65759189252633,5.629726514823793,0.9821582226211404,155.51761517321475,158.34273092799268,13.562698144071856,16,False,False,-172.73406988593968,-50.68238482678524,172.73406988593968,50.68238482678524,29837.05889936069,2568.7041317303506,True
00-0033953,Jordan Leggett,2017,150,5,TE,TE,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.6608688210256634,35.87953643967456,54.29146495970228,5.659385309800464,0.9164170244558502,46.41133354925439,50.64433801501286,9.235454000716038,13,False,False,35.87953643967456,46.41133354925439,35.87953643967456,46.41133354925439,1287.3411351259347,2154.011881820146,False
00-0033528,Jeremy Sprinkle,2017,154,5,TE,TE,2,2019,2017,2016,2018,2018,2,1.0,51.3,15.0,artifact,0.6244431969481533,32.29398428221918,51.716448253499834,5.504723456166725,0.7472845557381894,21.52720846137024,28.807243902030113,6.112078826613375,8,False,False,-19.00601571778082,-29.772791538629757,19.00601571778082,29.772791538629757,361.2286334645315,886.4191160027037,False
00-0033567,Brian Hill,2017,156,5,RB,RB,2,2019,2017,2016,2018,2018,2,1.0,65.10000000000001,9.0,artifact,0.6335443942830241,46.72558364062003,73.7526589490211,6.060737642502088,0.5979083894316061,20.9738900993452,35.07876870448959,4.671449199378608,5,False,False,-18.37441635937998,-44.12610990065481,18.37441635937998,44.12610990065481,337.6191765478506,1947.1135749646664,False
00-0033955,Jeremy McNichols,2017,162,5,RB,RB,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.6280372226954891,45.71825646772782,72.79545672708451,6.01602578874351,0.3234330066389686,0.1643942562726142,0.5082791579652195,2.0108969237848675,1,True,False,45.71825646772782,0.1643942562726142,45.71825646772782,0.1643942562726142,2090.1589744489365,0.027025471495425953,True
00-0033573,Shelton Gibson,2017,166,5,WR,WR,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.5284188835063345,32.623962997519754,61.738828826560415,5.035934896632474,0.4903419236975605,3.903188261781196,7.960135719883204,3.750149710596979,5,False,False,32.623962997519754,3.903188261781196,32.623962997519754,3.903188261781196,1064.322961663538,15.234878606906515,True
00-0033958,Nathan Peterman,2017,171,5,QB,QB,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.307687657284714,10.39861445208852,33.79600775622379,1.3789903748327912,0.7437188107269788,13.054417114354209,17.552893548024727,3.159190012074722,4,True,False,10.39861445208852,13.054417114354209,10.39861445208852,13.054417114354209,108.13118252318422,170.41780619554407,False
00-0033466,Isaiah McKenzie,2017,172,5,WR,WR,2,2019,2017,2016,2018,2018,2,1.0,57.6,11.0,artifact,0.5576514907972692,35.207565750684,63.135428366466066,5.1604788498791825,0.8633850836919568,50.98366685267106,59.050900711253526,8.09287173419234,8,False,False,-22.392434249316004,-6.616333147328945,22.392434249316004,6.616333147328945,501.4211116099404,43.77586431644374,True
00-0033576,Eric Saubert,2017,174,5,TE,TE,2,2019,2017,2016,2018,2018,2,1.0,2.1,1.0,artifact,0.598796162320289,29.67770352774811,49.562280781408646,5.2199913588427815,0.6994575533909543,9.217355326067622,13.177862303984128,5.2409442576236165,7,False,False,27.57770352774811,7.117355326067623,27.57770352774811,7.117355326067623,760.5297318643705,50.65674683750316,True
00-0033292,Trent Taylor,2017,177,5,WR,WR,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.5156930085794728,31.172810030338283,60.44838598104493,4.911599236527129,0.9071376539598166,56.33163650170972,62.09822319227092,9.611588841057335,13,False,False,31.172810030338283,56.33163650170972,31.172810030338283,56.33163650170972,971.7440851875591,3173.2532709607544,False
00-0033789,T.J. Logan,2017,179,5,RB,RB,2,2019,2017,2016,2018,2018,2,1.0,4.3,9.0,artifact,0.5463522906869518,36.08278348360027,66.04307165662628,5.550166811644683,0.6167007268212348,19.284796782526715,31.27091625451719,4.828403806302599,6,False,False,31.782783483600266,14.984796782526715,31.782783483600266,14.984796782526715,1010.1453259654138,224.544134613623,True
00-0033293,Aaron Jones,2017,182,5,RB,RB,2,2019,2017,2016,2018,2018,2,1.0,298.5,15.0,artifact,0.5786874712274863,39.19579792517409,67.73223868495666,5.7239194263171616,0.9541870453965244,138.23420416478115,144.87118100344378,10.977845524153455,12,False,False,-259.3042020748259,-160.26579583521885,259.3042020748259,160.26579583521885,67238.66921366216,25685.12531469605,True
00-0033295,Elijah McGuire,2017,188,6,RB,RB,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.5187343480887749,28.555370063216664,55.04815744017353,4.869009045783821,0.8949826632815135,95.44791496468793,106.64778087960023,9.176245051820905,8,False,False,28.555370063216664,95.44791496468793,28.555370063216664,95.44791496468793,815.4091594472504,9110.304471106298,False
00-0033581,De'Angelo Henderson,2017,203,6,RB,RB,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.4712456335537959,24.029042656598183,50.990483403290995,4.564065491138218,0.2191219791902659,0.0,0.0,1.3077807120993008,1,True,True,24.029042656598183,0.0,24.029042656598183,0.0,577.394890992615,0.0,True
00-0033968,Stacy Coley,2017,219,7,WR,WR,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.4219517990798476,15.470701928679148,36.66461895035448,3.3448478670701487,0.2742009456354127,0.0,0.0,1.8181850833144169,2,True,False,15.470701928679148,0.0,15.470701928679148,0.0,239.34261816603671,0.0,True
00-0033589,David Moore,2017,226,7,WR,WR,2,2019,2017,2016,2018,2018,2,1.0,54.6,13.0,artifact,0.4479937449558603,17.08761972040128,38.14254085642396,3.4276957980353857,0.934170174201622,90.29122108485794,96.65393263280356,10.51984895524663,14,False,False,-37.51238027959872,35.691221084857936,37.51238027959872,35.691221084857936,1407.178674241227,1273.8632625282078,True
00-0033471,Isaiah Ford,2017,237,7,WR,WR,2,2019,2017,2016,2018,2018,2,1.0,35.0,7.0,artifact,0.4678848605397259,18.386668775942233,39.29742192284742,3.4501167777513277,0.3813626420053854,5.2682435725260675,13.81426231164948,2.7960790742400485,1,True,False,-16.613331224057767,-29.731756427473933,16.613331224057767,29.731756427473933,276.0027743602527,883.9773402626375,False
00-0033304,Devante Mays,2017,238,7,RB,RB,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.4627728247588304,18.194450066284187,39.31615923161877,4.015425014067228,0.1222453402135956,3.5946134211342273,29.404911588887288,0.8100757664433703,0,True,False,18.194450066284187,3.5946134211342273,18.194450066284187,3.5946134211342273,331.0380132145086,12.921245647398313,True
00-0033591,Noah Brown,2017,239,7,WR,WR,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.4658620939754005,18.228443105295256,39.12841019054405,3.43483965707922,0.7607644260596416,15.355087406174595,20.18376107004089,6.655266502838091,9,False,False,18.228443105295256,15.355087406174595,18.228443105295256,15.355087406174595,332.27613804298613,235.77870925126166,True
00-0033594,Chris Carson,2017,249,7,RB,RB,2,2019,2017,2016,2018,2018,2,1.0,232.6,15.0,artifact,0.4853711294414045,19.551200139750527,40.28092928034527,4.086393841449663,0.9613638556468572,141.80444740817006,147.5034104675762,11.386333712405165,15,False,False,-213.04879986024946,-90.79555259182993,213.04879986024946,90.79555259182993,45389.79112189263,8243.832370455755,True
00-0033798,Mason Schreck,2017,251,7,TE,TE,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.4617372336913363,10.895510921276497,23.596777834381804,3.161089480765114,0.4089018078575649,0.0339390903343889,0.0830005876281454,2.269525588311939,1,True,False,10.895510921276497,0.0339390903343889,10.895510921276497,0.0339390903343889,118.71215823565541,0.0011518618527258098,True
00-0033596,Matthew Dayes,2017,252,7,RB,RB,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.4529434035464552,17.151362837572226,37.86645903943081,3.9388438617874906,0.4657249413557721,1.552782080843706,3.334118366784054,3.372595401255323,3,True,False,17.151362837572226,1.552782080843706,17.151362837572226,1.552782080843706,294.1692471860536,2.4111321905893095,True
00-0033597,Chad Kelly,2017,253,7,QB,QB,2,2019,2017,2016,2018,2018,2,0.0,0.0,0.0,convention_zero,0.1974982971474968,1.0537856928148943,5.335669765435497,0.496216618856967,0.4656131758002194,5.020411044374682,10.78236464366891,1.7557339277630253,1,True,False,1.0537856928148943,5.020411044374682,1.0537856928148943,5.020411044374682,1.1104642863813667,25.204527054479286,False
00-0034855,Baker Mayfield,2018,1,1,QB,QB,2,2020,2018,2017,2019,2019,2,1.0,232.38,15.0,artifact,0.9663328699184188,180.6041263079694,186.89639143002205,12.267320346878588,0.9594554620077156,192.90964799045227,201.06159757199964,12.27944755001311,16,False,False,-51.775873692030586,-39.470352009547724,51.775873692030586,39.470352009547724,2680.741096573105,1557.908687757608,True
00-0034844,Saquon Barkley,2018,2,1,RB,RB,2,2020,2018,2017,2019,2019,2,1.0,15.400000000000002,2.0,artifact,0.9716543204295612,229.81585223438293,236.5201773947581,11.324444659044524,0.9879854920233264,220.44573088105275,223.126485824802,13.235688195309216,13,False,False,214.41585223438292,205.04573088105275,214.41585223438292,205.04573088105275,45974.157689396736,42043.75175254511,True
00-0034869,Sam Darnold,2018,3,1,QB,QB,2,2020,2018,2017,2019,2019,2,1.0,123.08,11.0,artifact,0.9574170916376564,161.68977954901328,168.88123364545734,10.76657495832038,0.9577524891462278,167.50357219738814,174.8923381516934,11.02754044752699,13,False,False,38.60977954901328,44.42357219738814,38.60977954901328,44.42357219738814,1490.7150768234044,1973.4537667765564,False
00-0034857,Josh Allen,2018,7,1,QB,QB,2,2020,2018,2017,2019,2019,2,1.0,376.8,15.0,artifact,0.926870640390372,135.41799263990188,146.1023650321555,9.813370600445827,0.9711200064207044,235.4401145130676,242.4418330962397,13.642092148611647,17,False,False,-241.38200736009813,-141.3598854869324,241.38200736009813,141.3598854869324,58265.273477190465,19982.617224878642,True
00-0034343,Josh Rosen,2018,10,1,QB,QB,2,2020,2018,2017,2019,2019,2,0.0,0.0,0.0,convention_zero,0.92347278597361,130.6520399463383,141.4790364489116,9.2842970520973,0.8443526934364478,42.436133021964466,50.25877616290037,5.116787822909661,5,False,False,130.6520399463383,42.436133021964466,130.6520399463383,42.436133021964466,17069.95554213958,1800.825385857863,True
00-0034827,D.J. Moore,2018,24,1,WR,WR,2,2020,2018,2017,2019,2019,2,1.0,196.4,14.0,artifact,0.8919795300366189,123.78033142263791,138.7703722500855,10.873845985046652,0.991346220401211,184.85297318449187,186.466614166017,13.177469211440862,15,False,False,-72.61966857736209,-11.547026815508133,72.61966857736209,11.547026815508133,5273.616264285911,133.3338282780639,True
00-0034830,Hayden Hurst,2018,25,1,TE,TE,2,2020,2018,2017,2019,2019,2,1.0,136.3,15.0,artifact,0.9185898027860578,101.88020457759806,110.9093572219049,12.474270794519896,0.9574499389556578,67.40649626939243,70.4021103629881,10.91362158934304,17,False,False,-34.41979542240195,-68.89350373060758,34.41979542240195,68.89350373060758,1184.722316920002,4746.31485627924,False
00-0034837,Calvin Ridley,2018,26,1,WR,WR,2,2020,2018,2017,2019,2019,2,1.0,270.9,14.0,artifact,0.8546908327187285,111.3020622672677,130.22493983376592,10.723826947567458,0.976250842860973,172.01783134972789,176.20249202102332,12.557125746048888,13,False,False,-159.59793773273228,-98.88216865027209,159.59793773273228,98.88216865027209,25471.50172854109,9777.683276980853,True
00-0034750,Rashaad Penny,2018,27,1,RB,RB,2,2020,2018,2017,2019,2019,2,1.0,1.5,2.0,artifact,0.8732596437656166,136.6906274261059,156.52919312368192,10.789687367345271,0.8926102813135003,84.24351910817519,94.3788357268399,9.09293382748561,9,False,False,135.1906274261059,82.74351910817519,135.1906274261059,82.74351910817519,18276.505743864174,6846.489954404953,True
00-0034845,Sony Michel,2018,31,1,RB,RB,2,2020,2018,2017,2019,2019,2,1.0,52.7,7.0,artifact,0.84570445292165,125.98818403331148,148.97424697015708,10.625555838392565,0.9704586548658826,124.78935698110256,128.58802006186286,12.105839035761374,17,False,False,73.28818403331148,72.08935698110255,73.28818403331148,72.08935698110255,5371.1579189005315,5196.875389948839,True
00-0034796,Lamar Jackson,2018,32,1,QB,QB,2,2020,2018,2017,2019,2019,2,1.0,308.56,14.0,artifact,0.8451288926333133,97.1948429368791,115.00594025845268,7.523610718769054,0.9914984379294236,290.3037058840448,292.79290292206093,14.872476568941355,16,False,False,-211.3651570631209,-18.2562941159552,211.3651570631209,18.2562941159552,44675.22962031777,333.29227484826043,True
00-0034791,Nick Chubb,2018,35,2,RB,RB,2,2020,2018,2017,2019,2019,2,1.0,190.9,11.0,artifact,0.8343459534882461,116.98181252250016,140.2078023311803,9.740564066072086,0.9833874229654698,173.25905675243385,176.1859595783315,12.913844544097095,16,False,False,-73.91818747749984,-17.640943247566156,73.91818747749984,17.640943247566156,5463.898439958814,311.20287866384996,True
00-0034816,Ronald Jones II,2018,38,2,RB,RB,2,2020,2018,2017,2019,2019,2,1.0,172.5,13.0,artifact,0.8475497287171994,119.74627004165389,141.28524378492185,9.755310755445594,0.9678314606930828,116.93647568228918,120.82318092713037,11.431722211761723,16,False,False,-52.75372995834611,-55.563524317710815,52.75372995834611,55.563524317710815,2782.956024518104,3087.305234604841,False
00-0034348,Courtland Sutton,2018,40,2,WR,WR,2,2020,2018,2017,2019,2019,2,1.0,9.6,1.0,artifact,0.8317427953289538,97.0220935060359,116.64915410257774,9.651270359445524,0.986869544854476,166.95564125602678,169.1770124293846,12.854204094838794,16,False,False,87.4220935060359,157.3556412560268,87.4220935060359,157.3556412560268,7642.622432978085,24760.7978350954,False
00-0034829,Mike Gesicki,2018,42,2,TE,TE,2,2020,2018,2017,2019,2019,2,1.0,149.6,14.0,artifact,0.9061878952500556,93.00474552838214,102.63295947328696,10.778880285543494,0.9694735863863894,88.92110363371339,91.72101734628733,11.349227875689614,15,False,False,-56.59525447161785,-60.67889636628661,56.59525447161785,60.67889636628661,3203.02282870718,3681.92846423055,False
00-0034349,Kerryon Johnson,2018,43,2,RB,RB,2,2020,2018,2017,2019,2019,2,1.0,71.8,13.0,artifact,0.8376532648985331,115.30470399332526,137.65206777686515,9.662087432557906,0.9109577955686524,116.9934345433941,128.4290393171976,9.465401866988236,8,False,False,43.504703993325265,45.193434543394105,43.504703993325265,45.193434543394105,1892.6592695468512,2042.4465258280475,False
00-0034860,Dante Pettis,2018,44,2,WR,WR,2,2020,2018,2017,2019,2019,2,1.0,5.300000000000001,5.0,artifact,0.824778596048197,94.681208834147,114.7959092146642,9.565085703759106,0.7821082969487776,42.16179551539467,53.907873986095765,7.629898291153345,9,False,False,89.381208834147,36.861795515394675,89.381208834147,36.861795515394675,7989.000492653398,1358.791968618771,True
00-0034775,Christian Kirk,2018,47,2,WR,WR,2,2020,2018,2017,2019,2019,2,1.0,146.4,14.0,artifact,0.8408767986222856,98.38925019725214,117.00792596306098,9.595869687710817,0.9722103200050086,148.6915380247588,152.94174003830034,11.973967784948398,13,False,False,-48.01074980274787,2.2915380247588075,48.01074980274787,2.2915380247588075,2305.0320966220543,5.2511465189154976,True
00-0034351,Dallas Goedert,2018,49,2,TE,TE,2,2020,2018,2017,2019,2019,2,1.0,116.4,11.0,artifact,0.878160583490019,84.43294896818253,96.14750485910665,10.49755406307003,0.979543081764736,106.62880919875718,108.85566054599218,12.290981569630896,16,False,False,-31.967051031817476,-9.771190801242824,31.967051031817476,9.771190801242824,1021.8923516708228,95.47616967429238,True
00-0034353,Anthony Miller,2018,51,2,WR,WR,2,2020,2018,2017,2019,2019,2,1.0,105.4,15.0,artifact,0.7880243395030466,85.44602739283738,108.43069574059398,9.27344325419524,0.9615820080412518,102.67048172877092,106.77246544775862,11.47457447337711,16,False,False,-19.953972607162626,-2.7295182712290824,19.953972607162626,2.7295182712290824,398.1610228073965,7.450269992973399,True
00-0034358,Derrius Guice,2018,59,2,RB,RB,2,2020,2018,2017,2019,2019,2,0.0,0.0,0.0,convention_zero,0.8097067761928648,103.92950802793108,128.3544995345031,9.390901531347408,0.8648355561831238,99.78514447250684,115.38048332899248,7.991627981740448,5,False,False,103.92950802793108,99.78514447250684,103.92950802793108,99.78514447250684,10801.34263892779,9957.075057399063,True
00-0034676,James Washington,2018,60,2,WR,WR,2,2020,2018,2017,2019,2019,2,1.0,99.2,15.0,artifact,0.7988271665354555,86.88455415975307,108.76514695484728,9.24718413654227,0.967414134330161,102.68821507707624,106.14711056312788,11.186493886942504,15,False,False,-12.315445840246937,3.4882150770762337,12.315445840246937,3.4882150770762337,151.6702062440556,12.167644423941955,True
